1.3059766007954534e-6	0.95	-1710.2926950338588	0.18006899908255447	-1.5640944767052274	0.18006899908255447	-0.0012068135056290672
1.3058391440434492e-6	0.9501	-1710.9846427871703	0.1800873325995824	-1.5640931534648979	0.1800873325995824	-0.0012071746854783057
1.3057017162236173e-6	0.9501999999999999	-1711.6769751388056	0.1801056716020613	-1.564091829613859	0.1801056716020613	-0.0012075360606281095
1.3055643173268242e-6	0.9502999999999999	-1712.3696923971827	0.1801240160929558	-1.5640905051516636	0.1801240160929558	-0.0012078976312343797
1.3054269473439407e-6	0.9503999999999999	-1713.0627948710458	0.1801423660752331	-1.5640891800778634	0.1801423660752331	-0.0012082593974531845
1.3052896062658398e-6	0.9504999999999999	-1713.756282869468	0.18016072155186263	-1.5640878543920098	0.18016072155186263	-0.0012086213594407567
1.305152294083401e-6	0.9505999999999999	-1714.450156701848	0.1801790825258163	-1.5640865280936542	0.1801790825258163	-0.001208983517353493
1.3050150107875054e-6	0.9506999999999999	-1715.144416677915	0.1801974490000684	-1.5640852011823472	0.1801974490000684	-0.0012093458713479572
1.3048777563690378e-6	0.9507999999999999	-1715.8390631077255	0.1802158209775953	-1.5640838736576386	0.1802158209775953	-0.0012097084215808773
1.3047405308188882e-6	0.9508999999999999	-1716.5340963016608	0.18023419846137628	-1.5640825455190785	0.18023419846137628	-0.001210071168209148
1.3046033341279505e-6	0.9509999999999998	-1717.2295165704404	0.18025258145439257	-1.564081216766216	0.18025258145439257	-0.0012104341113898312
1.3044661662871213e-6	0.9510999999999998	-1717.9253242251043	0.18027096995962796	-1.5640798873986	0.18027096995962796	-0.0012107972512801527
1.3043290272873014e-6	0.9511999999999998	-1718.6215195770299	0.18028936398006856	-1.5640785574157787	0.18028936398006856	-0.0012111605880375062
1.3041919171193956e-6	0.9512999999999998	-1719.31810293792	0.18030776351870292	-1.5640772268173004	0.18030776351870292	-0.001211524121819453
1.304054835774313e-6	0.9513999999999998	-1720.01507461981	0.18032616857852185	-1.5640758956027123	0.18032616857852185	-0.00121188785278372
1.303917783242965e-6	0.9514999999999998	-1720.712434935069	0.1803445791625188	-1.5640745637715614	0.1803445791625188	-0.001212251781088201
1.3037807595162686e-6	0.9515999999999998	-1721.4101841963945	0.18036299527368946	-1.5640732313233945	0.18036299527368946	-0.001212615906890959
1.3036437645851437e-6	0.9516999999999998	-1722.108322716819	0.18038141691503187	-1.5640718982577575	0.18038141691503187	-0.001212980230350224
1.3035067984405139e-6	0.9517999999999998	-1722.8068508097065	0.18039984408954648	-1.5640705645741961	0.18039984408954648	-0.0012133447516243922
1.3033698610733074e-6	0.9518999999999997	-1723.5057687887543	0.18041827680023628	-1.5640692302722556	0.18041827680023628	-0.0012137094708720303
1.3032329524744553e-6	0.9519999999999997	-1724.205076967993	0.18043671505010653	-1.5640678953514808	0.18043671505010653	-0.001214074388251872
1.3030960726348925e-6	0.9520999999999997	-1724.9047756617883	0.18045515884216504	-1.5640665598114158	0.18045515884216504	-0.0012144395039228187
1.302959221545559e-6	0.9521999999999997	-1725.6048651848396	0.18047360817942193	-1.5640652236516048	0.18047360817942193	-0.0012148048180439432
1.3028223991973973e-6	0.9522999999999997	-1726.305345852182	0.18049206306488966	-1.5640638868715908	0.18049206306488966	-0.0012151703307744846
1.3026856055813539e-6	0.9523999999999997	-1727.0062179791857	0.18051052350158314	-1.564062549470917	0.18051052350158314	-0.0012155360422738525
1.3025488406883796e-6	0.9524999999999997	-1727.7074818815554	0.18052898949251983	-1.5640612114491257	0.18052898949251983	-0.0012159019527016256
1.3024121045094284e-6	0.9525999999999997	-1728.4091378753337	0.18054746104071956	-1.564059872805759	0.18054746104071956	-0.0012162680622175525
1.3022753970354585e-6	0.9526999999999997	-1729.1111862769005	0.18056593814920455	-1.5640585335403585	0.18056593814920455	-0.0012166343709815505
1.3021387182574322e-6	0.9527999999999996	-1729.8136274029705	0.18058442082099935	-1.5640571936524654	0.18058442082099935	-0.0012170008791537084
1.302002068166315e-6	0.9528999999999996	-1730.5164615705978	0.18060290905913107	-1.56405585314162	0.18060290905913107	-0.0012173675868942851
1.3018654467530758e-6	0.9529999999999996	-1731.2196890971745	0.1806214028666292	-1.5640545120073628	0.1806214028666292	-0.00121773449436371
1.3017288540086889e-6	0.9530999999999996	-1731.9233103004299	0.1806399022465258	-1.5640531702492333	0.1806399022465258	-0.0012181016017225824
1.3015922899241308e-6	0.9531999999999996	-1732.6273254984349	0.18065840720185514	-1.564051827866771	0.18065840720185514	-0.0012184689091316728
1.3014557544903823e-6	0.9532999999999996	-1733.3317350095965	0.180676917735654	-1.5640504848595147	0.180676917735654	-0.0012188364167519238
1.3013192476984284e-6	0.9533999999999996	-1734.0365391526625	0.1806954338509618	-1.5640491412270023	0.1806954338509618	-0.0012192041247444485
1.301182769539257e-6	0.9534999999999996	-1734.7417382467231	0.18071395555081998	-1.5640477969687723	0.18071395555081998	-0.0012195720332705323
1.3010463200038606e-6	0.9535999999999996	-1735.4473326112072	0.18073248283827298	-1.5640464520843618	0.18073248283827298	-0.0012199401424916325
1.3009098990832353e-6	0.9536999999999995	-1736.1533225658845	0.1807510157163672	-1.5640451065733076	0.1807510157163672	-0.0012203084525693774
1.3007735067683808e-6	0.9537999999999995	-1736.8597084308694	0.1807695541881517	-1.5640437604351463	0.1807695541881517	-0.001220676963665568
1.3006371430503005e-6	0.9538999999999995	-1737.5664905266144	0.18078809825667805	-1.564042413669414	0.18078809825667805	-0.0012210456759421799
